id;source;source_id;target;target_id;design;offdesign;design_path;local_design;local_offdesign;label;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;water;water0;water_set;balance
0x00000201361E93C8;K4_splitter;out1;pipe5_feed;in1;[];[];nan;False;False;K4_splitter:out1_pipe5_feed:in1;0.05362097253632607;kg / s;False;0.05362097253632607;False;nan;nan;nan;False;6.422298378460295;bar;False;6.422298378460295;False;nan;nan;nan;False;333.75949351067817;kJ / kg;False;333.75949351067817;False;nan;nan;nan;False;79.58852401679667;C;False;79.58852401679667;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;5.514923136823072e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201361E9908;K14_splitter;out1;pipe15_feed;in1;[];[];nan;False;False;K14_splitter:out1_pipe15_feed:in1;0.42662011859714244;kg / s;False;0.42662011859714244;False;nan;nan;nan;False;5.2382735948638794;bar;False;5.2382735948638794;False;nan;nan;nan;False;325.57290387947046;kJ / kg;False;325.57290387947046;False;nan;nan;nan;False;77.6594184382227;C;False;77.6594184382227;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00043826756197558314;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201361E9E48;K19_splitter;out1;pipe20_feed;in1;[];[];nan;False;False;K19_splitter:out1_pipe20_feed:in1;0.28615524263795067;kg / s;False;0.28615524263795067;False;nan;nan;nan;False;6.274741814634721;bar;False;6.274741814634721;False;nan;nan;nan;False;332.59472141447907;kJ / kg;False;332.59472141447907;False;nan;nan;nan;False;79.31368236751956;C;False;79.31368236751956;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0002942614141353355;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201361EF3C8;K20_splitter;out1;pipe21_feed;in1;[];[];nan;False;False;K20_splitter:out1_pipe21_feed:in1;0.1806742481141452;kg / s;False;0.1806742481141452;False;nan;nan;nan;False;6.269482539514278;bar;False;6.269482539514278;False;nan;nan;nan;False;330.4744939778694;kJ / kg;False;330.4744939778694;False;nan;nan;nan;False;78.80835323103514;C;False;78.80835323103514;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00018573275633152023;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201361EF908;K23_splitter;out1;pipe24_feed;in1;[];[];nan;False;False;K23_splitter:out1_pipe24_feed:in1;0.06450347856127497;kg / s;False;0.06450347856127497;False;nan;nan;nan;False;6.222294011645704;bar;False;6.222294011645704;False;nan;nan;nan;False;331.8354156353413;kJ / kg;False;331.8354156353413;False;nan;nan;nan;False;79.13367836827268;C;False;79.13367836827268;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;6.6323287108276e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201361EFE48;K25_splitter;out1;pipe26_feed;in1;[];[];nan;False;False;K25_splitter:out1_pipe26_feed:in1;0.05503885220720903;kg / s;False;0.05503885220720903;False;nan;nan;nan;False;6.152357436741528;bar;False;6.152357436741528;False;nan;nan;nan;False;331.00773393822;kJ / kg;False;331.00773393822;False;nan;nan;nan;False;78.93770248230152;C;False;78.93770248230152;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;5.658477512400265e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201361F33C8;K27_splitter;out1;pipe28_feed;in1;[];[];nan;False;False;K27_splitter:out1_pipe28_feed:in1;0.0652945737438232;kg / s;False;0.0652945737438232;False;nan;nan;nan;False;6.07002423293855;bar;False;6.07002423293855;False;nan;nan;nan;False;330.111328550173;kJ / kg;False;330.111328550173;False;nan;nan;nan;False;78.7255739309249;C;False;78.7255739309249;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;6.711978099689287e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201361F3908;K29_splitter;out1;pipe30_feed;in1;[];[];nan;False;False;K29_splitter:out1_pipe30_feed:in1;0.045884743666553304;kg / s;False;0.045884743666553304;False;nan;nan;nan;False;6.008386096524999;bar;False;6.008386096524999;False;nan;nan;nan;False;329.11613152252517;kJ / kg;False;329.11613152252517;False;nan;nan;nan;False;78.48949268476332;C;False;78.48949268476332;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;4.716046524695298e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201361F3E48;K31_splitter;out1;pipe32_feed;in1;[];[];nan;False;False;K31_splitter:out1_pipe32_feed:in1;0.030750900792307533;kg / s;False;0.030750900792307533;False;nan;nan;nan;False;5.969748624423816;bar;False;5.969748624423816;False;nan;nan;nan;False;328.0771922830533;kJ / kg;False;328.0771922830533;False;nan;nan;nan;False;78.2425359569188;C;False;78.2425359569188;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;3.1600986542224326e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201361FA3C8;K33_splitter;out1;pipe34_feed;in1;[];[];nan;False;False;K33_splitter:out1_pipe34_feed:in1;0.06793187006287964;kg / s;False;0.06793187006287964;False;nan;nan;nan;False;5.96131096525259;bar;False;5.96131096525259;False;nan;nan;nan;False;326.9778463716122;kJ / kg;False;326.9778463716122;False;nan;nan;nan;False;77.9805909915064;C;False;77.9805909915064;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;6.97983001894101e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201361FA908;K35_splitter;out1;pipe36_feed;in1;[];[];nan;False;False;K35_splitter:out1_pipe36_feed:in1;0.04725791292967769;kg / s;False;0.04725791292967769;False;nan;nan;nan;False;5.844133155653272;bar;False;5.844133155653272;False;nan;nan;nan;False;325.80760613971154;kJ / kg;False;325.80760613971154;False;nan;nan;nan;False;77.7038075295003;C;False;77.7038075295003;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;4.8548137911387534e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201361FAE48;K37_splitter;out1;pipe38_feed;in1;[];[];nan;False;False;K37_splitter:out1_pipe38_feed:in1;0.03182659327352025;kg / s;False;0.03182659327352025;False;nan;nan;nan;False;5.82891870032183;bar;False;5.82891870032183;False;nan;nan;nan;False;324.38912071390166;kJ / kg;False;324.38912071390166;False;nan;nan;nan;False;77.36587215781185;C;False;77.36587215781185;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;3.268861227301061e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201361FE3C8;K39_splitter;out1;pipe40_feed;in1;[];[];nan;False;False;K39_splitter:out1_pipe40_feed:in1;0.14087500983088178;kg / s;False;0.14087500983088178;False;nan;nan;nan;False;5.818054045179919;bar;False;5.818054045179919;False;nan;nan;nan;False;322.8763186764704;kJ / kg;False;322.8763186764704;False;nan;nan;nan;False;77.00534388518508;C;False;77.00534388518508;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00014465806478546877;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201361FE908;K41_splitter;out1;pipe42_feed;in1;[];[];nan;False;False;K41_splitter:out1_pipe42_feed:in1;0.0722766507304081;kg / s;False;0.0722766507304081;False;nan;nan;nan;False;5.815877557442634;bar;False;5.815877557442634;False;nan;nan;nan;False;320.3710275549732;kJ / kg;False;320.3710275549732;False;nan;nan;nan;False;76.40793741659019;C;False;76.40793741659019;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;7.418998977492892e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201361FEE48;K43_splitter;out1;pipe44_feed;in1;[];[];nan;False;False;K43_splitter:out1_pipe44_feed:in1;0.06373571890123539;kg / s;False;0.06373571890123539;False;nan;nan;nan;False;5.813719373195476;bar;False;5.813719373195476;False;nan;nan;nan;False;316.601313414939;kJ / kg;False;316.601313414939;False;nan;nan;nan;False;75.50888754222973;C;False;75.50888754222973;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;6.538662572304413e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136204978;pipe4_back;out1;K3_valve_0;in1;[];[];nan;False;False;pipe4_back:out1_K3_valve_0:in1;1.1005352598576892;kg / s;False;1.1005352598576892;False;nan;nan;nan;False;5.092536681359709;bar;False;5.092536681359709;False;nan;nan;nan;False;220.63625307569447;kJ / kg;False;220.63625307569447;False;nan;nan;nan;False;52.59902707949573;C;False;52.59902707949573;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0011150131312648265;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136204E80;pipe5_back;out1;K4_valve_0;in1;[];[];nan;False;False;pipe5_back:out1_K4_valve_0:in1;0.05362097253632607;kg / s;False;0.05362097253632607;False;nan;nan;nan;False;5.667027153113325;bar;False;5.667027153113325;False;nan;nan;nan;False;223.96218569365936;kJ / kg;False;223.96218569365936;False;nan;nan;nan;False;53.38271038631092;C;False;53.38271038631092;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;5.434534145694177e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136204E48;pipe15_back;out1;K14_valve_0;in1;[];[];nan;False;False;pipe15_back:out1_K14_valve_0:in1;0.42662011859714244;kg / s;False;0.42662011859714244;False;nan;nan;nan;False;3.830439957441059;bar;False;3.830439957441059;False;nan;nan;nan;False;229.73542544335635;kJ / kg;False;229.73542544335635;False;nan;nan;nan;False;54.80073661592451;C;False;54.80073661592451;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00043271605389476445;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201362098D0;pipe20_back;out1;K19_valve_0;in1;[];[];nan;False;False;pipe20_back:out1_K19_valve_0:in1;0.28615524263795067;kg / s;False;0.28615524263795067;False;nan;nan;nan;False;4.926035951507842;bar;False;4.926035951507842;False;nan;nan;nan;False;226.69708132796552;kJ / kg;False;226.69708132796552;False;nan;nan;nan;False;54.051880641306866;C;False;54.051880641306866;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00029012412046520585;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136209DD8;pipe21_back;out1;K20_valve_0;in1;[];[];nan;False;False;pipe21_back:out1_K20_valve_0:in1;0.1806742481141452;kg / s;False;0.1806742481141452;False;nan;nan;nan;False;5.431300084370264;bar;False;5.431300084370264;False;nan;nan;nan;False;228.6804582776204;kJ / kg;False;228.6804582776204;False;nan;nan;nan;False;54.51587286666563;C;False;54.51587286666563;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00018321739196219814;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136209DA0;pipe24_back;out1;K23_valve_0;in1;[];[];nan;False;False;pipe24_back:out1_K23_valve_0:in1;0.06450347856127497;kg / s;False;0.06450347856127497;False;nan;nan;nan;False;5.449365183135341;bar;False;5.449365183135341;False;nan;nan;nan;False;225.07131633891865;kJ / kg;False;225.07131633891865;False;nan;nan;nan;False;53.65240994871289;C;False;53.65240994871289;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;6.538397614876446e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013620F828;pipe26_back;out1;K25_valve_0;in1;[];[];nan;False;False;pipe26_back:out1_K25_valve_0:in1;0.05503885220720903;kg / s;False;0.05503885220720903;False;nan;nan;nan;False;5.394515202087431;bar;False;5.394515202087431;False;nan;nan;nan;False;224.11081156877;kJ / kg;False;224.11081156877;False;nan;nan;nan;False;53.423823933208496;C;False;53.423823933208496;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;5.5784149282010324e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013620FD30;pipe28_back;out1;K27_valve_0;in1;[];[];nan;False;False;pipe28_back:out1_K27_valve_0:in1;0.0652945737438232;kg / s;False;0.0652945737438232;False;nan;nan;nan;False;5.269478701141376;bar;False;5.269478701141376;False;nan;nan;nan;False;225.43533382974675;kJ / kg;False;225.43533382974675;False;nan;nan;nan;False;53.74313697229542;C;False;53.74313697229542;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;6.618929395624801e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013620FCF8;pipe30_back;out1;K29_valve_0;in1;[];[];nan;False;False;pipe30_back:out1_K29_valve_0:in1;0.045884743666553304;kg / s;False;0.045884743666553304;False;nan;nan;nan;False;5.252384900096067;bar;False;5.252384900096067;False;nan;nan;nan;False;222.80641907482436;kJ / kg;False;222.80641907482436;False;nan;nan;nan;False;53.11477640941581;C;False;53.11477640941581;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;4.64994802599768e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136213780;pipe32_back;out1;K31_valve_0;in1;[];[];nan;False;False;pipe32_back:out1_K31_valve_0:in1;0.030750900792307533;kg / s;False;0.030750900792307533;False;nan;nan;nan;False;5.218330758456087;bar;False;5.218330758456087;False;nan;nan;nan;False;219.37612140603238;kJ / kg;False;219.37612140603238;False;nan;nan;nan;False;52.29506499735521;C;False;52.29506499735521;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;3.115077426770083e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136213C88;pipe34_back;out1;K33_valve_0;in1;[];[];nan;False;False;pipe34_back:out1_K33_valve_0:in1;0.06793187006287964;kg / s;False;0.06793187006287964;False;nan;nan;nan;False;5.211079447674469;bar;False;5.211079447674469;False;nan;nan;nan;False;225.06678401101425;kJ / kg;False;225.06678401101425;False;nan;nan;nan;False;53.65619207109495;C;False;53.65619207109495;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;6.886001733081418e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136213C50;pipe36_back;out1;K35_valve_0;in1;[];[];nan;False;False;pipe36_back:out1_K35_valve_0:in1;0.04725791292967769;kg / s;False;0.04725791292967769;False;nan;nan;nan;False;5.078663612724948;bar;False;5.078663612724948;False;nan;nan;nan;False;223.2510014924215;kJ / kg;False;223.2510014924215;False;nan;nan;nan;False;53.22465306087986;C;False;53.22465306087986;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;4.789393494030644e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201362176D8;pipe38_back;out1;K37_valve_0;in1;[];[];nan;False;False;pipe38_back:out1_K37_valve_0:in1;0.03182659327352025;kg / s;False;0.03182659327352025;False;nan;nan;nan;False;5.077018256637588;bar;False;5.077018256637588;False;nan;nan;nan;False;219.89577287465806;kJ / kg;False;219.89577287465806;False;nan;nan;nan;False;52.42224642750472;C;False;52.42224642750472;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;3.224259810705337e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136217BE0;pipe40_back;out1;K39_valve_0;in1;[];[];nan;False;False;pipe40_back:out1_K39_valve_0:in1;0.14087500983088178;kg / s;False;0.14087500983088178;False;nan;nan;nan;False;5.015994941685103;bar;False;5.015994941685103;False;nan;nan;nan;False;228.19122614803567;kJ / kg;False;228.19122614803567;False;nan;nan;nan;False;54.407344630950774;C;False;54.407344630950774;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0001428530100681173;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136217BA8;pipe42_back;out1;K41_valve_0;in1;[];[];nan;False;False;pipe42_back:out1_K41_valve_0:in1;0.0722766507304081;kg / s;False;0.0722766507304081;False;nan;nan;nan;False;5.061750068962632;bar;False;5.061750068962632;False;nan;nan;nan;False;225.86338527913782;kJ / kg;False;225.86338527913782;False;nan;nan;nan;False;53.84974300444276;C;False;53.84974300444276;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;7.327149210412909e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013621C630;pipe44_back;out1;K43_valve_0;in1;[];[];nan;False;False;pipe44_back:out1_K43_valve_0:in1;0.06373571890123539;kg / s;False;0.06373571890123539;False;nan;nan;nan;False;5.060959584420105;bar;False;5.060959584420105;False;nan;nan;nan;False;225.22633434097315;kJ / kg;False;225.22633434097315;False;nan;nan;nan;False;53.69741318562774;C;False;53.69741318562774;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;6.460824794612083e-05;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013621CB00;K3_splitter;out2;pipe6_feed;in1;[];[];nan;False;False;K3_splitter:out2_pipe6_feed:in1;0.5906496743245875;kg / s;False;0.5906496743245875;False;nan;nan;nan;False;6.497562260250583;bar;False;6.497562260250583;False;nan;nan;nan;False;334.3149202654558;kJ / kg;False;334.3149202654558;False;nan;nan;nan;False;79.71948719360171;C;False;79.71948719360171;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0006075325827832327;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013621C5F8;K4_splitter;out2;pipe18_feed;in1;[];[];nan;False;False;K4_splitter:out2_pipe18_feed:in1;1.0469142873213633;kg / s;False;1.0469142873213633;False;nan;nan;nan;False;6.422298378460295;bar;False;6.422298378460295;False;nan;nan;nan;False;333.75949351067817;kJ / kg;False;333.75949351067817;False;nan;nan;nan;False;79.58852401679667;C;False;79.58852401679667;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0010767525377328442;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136221080;K14_splitter;out2;pipe16_feed;in1;[];[];nan;False;False;K14_splitter:out2_pipe16_feed:in1;0.16402955572744501;kg / s;False;0.16402955572744501;False;nan;nan;nan;False;5.2382735948638794;bar;False;5.2382735948638794;False;nan;nan;nan;False;325.57290387947046;kJ / kg;False;325.57290387947046;False;nan;nan;nan;False;77.6594184382227;C;False;77.6594184382227;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0001685078371760757;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201362215C0;K19_splitter;out2;pipe23_feed;in1;[];[];nan;False;False;K19_splitter:out2_pipe23_feed:in1;0.7607590446834125;kg / s;False;0.7607590446834125;False;nan;nan;nan;False;6.274741814634721;bar;False;6.274741814634721;False;nan;nan;nan;False;332.59472141447907;kJ / kg;False;332.59472141447907;False;nan;nan;nan;False;79.31368236751956;C;False;79.31368236751956;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0007823097359359674;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136221B00;K20_splitter;out2;pipe22_feed;in1;[];[];nan;False;False;K20_splitter:out2_pipe22_feed:in1;0.10548099452380548;kg / s;False;0.10548099452380548;False;nan;nan;nan;False;6.269482539514278;bar;False;6.269482539514278;False;nan;nan;nan;False;330.4744939778694;kJ / kg;False;330.4744939778694;False;nan;nan;nan;False;78.80835323103514;C;False;78.80835323103514;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00010843424593149067;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136226080;K23_splitter;out2;pipe25_feed;in1;[];[];nan;False;False;K23_splitter:out2_pipe25_feed:in1;0.6962555661221376;kg / s;False;0.6962555661221376;False;nan;nan;nan;False;6.222294011645704;bar;False;6.222294011645704;False;nan;nan;nan;False;331.8354156353412;kJ / kg;False;331.8354156353412;False;nan;nan;nan;False;79.13367836827268;C;False;79.13367836827268;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0007158987211641168;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201362265C0;K25_splitter;out2;pipe27_feed;in1;[];[];nan;False;False;K25_splitter:out2_pipe27_feed:in1;0.6412167139149285;kg / s;False;0.6412167139149285;False;nan;nan;nan;False;6.152357436741528;bar;False;6.152357436741528;False;nan;nan;nan;False;331.0077339382198;kJ / kg;False;331.0077339382198;False;nan;nan;nan;False;78.93770248230152;C;False;78.93770248230152;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0006592271115326017;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136226B00;K27_splitter;out2;pipe29_feed;in1;[];[];nan;False;False;K27_splitter:out2_pipe29_feed:in1;0.5759221401711053;kg / s;False;0.5759221401711053;False;nan;nan;nan;False;6.07002423293855;bar;False;6.07002423293855;False;nan;nan;nan;False;330.1113285501729;kJ / kg;False;330.1113285501729;False;nan;nan;nan;False;78.7255739309249;C;False;78.7255739309249;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0005920211390185117;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013622C080;K29_splitter;out2;pipe31_feed;in1;[];[];nan;False;False;K29_splitter:out2_pipe31_feed:in1;0.530037396504552;kg / s;False;0.530037396504552;False;nan;nan;nan;False;6.008386096524999;bar;False;6.008386096524999;False;nan;nan;nan;False;329.11613152252505;kJ / kg;False;329.11613152252505;False;nan;nan;nan;False;78.48949268476332;C;False;78.48949268476332;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0005447738882250582;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013622C5C0;K31_splitter;out2;pipe33_feed;in1;[];[];nan;False;False;K31_splitter:out2_pipe33_feed:in1;0.49928649571224437;kg / s;False;0.49928649571224437;False;nan;nan;nan;False;5.969748624423816;bar;False;5.969748624423816;False;nan;nan;nan;False;328.0771922830532;kJ / kg;False;328.0771922830532;False;nan;nan;nan;False;78.2425359569188;C;False;78.2425359569188;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0005130888990303626;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002013622CB00;K33_splitter;out2;pipe35_feed;in1;[];[];nan;False;False;K33_splitter:out2_pipe35_feed:in1;0.4313546256493647;kg / s;False;0.4313546256493647;False;nan;nan;nan;False;5.96131096525259;bar;False;5.96131096525259;False;nan;nan;nan;False;326.9778463716121;kJ / kg;False;326.9778463716121;False;nan;nan;nan;False;77.9805909915064;C;False;77.9805909915064;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0004432061066668169;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136231080;K35_splitter;out2;pipe37_feed;in1;[];[];nan;False;False;K35_splitter:out2_pipe37_feed:in1;0.38409671271968704;kg / s;False;0.38409671271968704;False;nan;nan;nan;False;5.844133155653272;bar;False;5.844133155653272;False;nan;nan;nan;False;325.80760613971137;kJ / kg;False;325.80760613971137;False;nan;nan;nan;False;77.7038075295003;C;False;77.7038075295003;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0003945832353657676;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x00000201362315C0;K37_splitter;out2;pipe39_feed;in1;[];[];nan;False;False;K37_splitter:out2_pipe39_feed:in1;0.3522701194461668;kg / s;False;0.3522701194461668;False;nan;nan;nan;False;5.82891870032183;bar;False;5.82891870032183;False;nan;nan;nan;False;324.38912071390155;kJ / kg;False;324.38912071390155;False;nan;nan;nan;False;77.36587215781185;C;False;77.36587215781185;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00036181130826602026;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020136231B00;K39_splitter;out2;pipe41_feed;in1;[];[];nan;False;False;K39_splitter:out2_pipe41_feed:in1;0.21139510961528502;kg / s;False;0.21139510961528502;False;nan;nan;nan;False;5.818054045179919;bar;False;5.818054045179919;False;nan;nan;nan;False;322.8763186764703;kJ / kg;False;322.8763186764703;False;nan;nan;nan;False;77.00534388518508;C;False;77.00534388518508;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00021707191004827604;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
